rank_cnc,Name,ticker,market_cap,price,volume24,pct1h,pct24h,pct7d
1645, Iridium,IRD,"47,253",0.002432,4,-0.2,15.1,-2.60
1646, Shekel,JEW,"46,752",0.000351,0,0.0,0.0,89.97
1647, Kind Ads Token,KIND,"46,648",0.001105,"13,067",-0.15,57.47,48.30
1648, Deutsche eMark,DEM,"46,572",0.000868,42,-0.25,-1.35,-6.95
1649, SiaCashCoin,SCC,"46,536",0.000004,"4,117",-1.08,-11.14,-16.37
1650, Agora,VOTE,"46,355",0.002349,52,0.54,-3.47,-24.66
1651, BTCtalkcoin,TALK,"46,065",0.000706,0,0.0,0.0,-4.60
1652, IGToken,IG,"45,948",0.000015,"3,120",-0.78,-1.76,-1.57
1653, 2GIVE,2GIVE,"45,772",0.000088,0,0.0,0.0,-5.04
1654, bitSilver,BITSILVER,"45,658",2.24,0,-0.6,19.52,-9.75
1655, SkinCoin,SKIN,"45,436",0.000515,"1,858",-7.2,5.56,-0.79
1656, Rupiah Token,IDRT,"45,260",0.000070,"90,562",-0.46,-0.24,-2.26
1657, REBL,REBL,"45,251",0.000261,0,-0.2,-77.22,-6.40
1658, Pedity,PEDI,"45,155",0.000033,0,0.0,0.0,-9.71
1659, Menlo One,ONE,"44,863",0.000149,0,0.0,0.0,-39.83
1660, bitGold,BITGOLD,"44,301",233.80,0,0.0,-0.74,-4.93
1661, BitRent,RNTB,"44,186",0.000052,1,-0.17,11.83,12.01
1662, GuccioneCoin,GCC,"44,144",0.002176,0,0.0,-1.06,-3.38
1663, BitCoen,BEN,"44,136",0.006305,193,-0.19,2.36,28.16
1664, Five Star Coi...,FSCP,"44,061",0.011464,764,-0.2,-1.29,-6.05
1665, SONDER,SNR,"44,002",0.000261,1,-0.2,84.87,181.86
1666, Litecoin Plus,LCP,"43,662",0.016936,14,-0.2,1.33,0.92
1667, ALLUVA,ALV,"43,574",0.005125,"46,648",-0.2,-54.54,-12.28
1668, Ratecoin,XRA,"43,017",0.000351,0,0.0,0.0,-5.00
1669, Mero Currency,MRO,"42,884",0.004587,73,-0.19,59.96,68.49
1670, iTicoin,ITI,"42,267",1.32,205,0.49,-0.56,15.86
1671, Italo,XTA,"41,405",0.012594,90,-0.2,4.31,3.77
1672, STRAKS,STAK,"41,315",0.001732,16,-0.19,-6.27,16.21
1673, Italian Lira,ITL,"41,196",0.000002,0,-0.2,96.28,86.96
1674, PluraCoin,PLURA,"40,933",0.000088,0,0.0,0.0,-5.34
1675, Bitblocks,BBK,"40,902",0.000347,80,-15.31,-14.94,-19.54
1676, SnodeCoin,SND,"40,651",0.001061,1,-0.2,-17.79,-44.65
1677, Hype Token,HYPE,"40,570",0.000835,85,-0.81,-1.23,-13.55
1678, Naviaddress,NAVI,"40,201",0.000166,0,-0.17,-8.72,-21.92
1679, Aegeus,AEG,"40,101",0.001077,"3,041",4.77,1.09,-27.37
1680, BitWhite,BTW,"40,056",0.001103,"2,249",6.13,3.43,10.91
1681, Regalcoin,REC,"40,018",0.003127,1,-0.2,-21.67,-3.36
1682, Minereum,MNE,"39,854",0.005385,266,-0.67,-4.11,-4.79
1683, ConnectJob,CJT,"39,854",0.000353,0,0.0,0.0,-4.48
1684, Arqma,ARQ,"39,372",0.017122,424,-0.2,-0.91,-6.14
1685, InflationCoin,IFLT,"39,256",8.76e-7,0,-0.05,11.2,5.26
1686, Evedo,EVED,"39,174",0.005098,"60,324",-0.12,0.91,-2.57
1687, Spectrum,SPT,"39,140",0.000033,"23,062",-0.11,-3.27,-1.79
1688, CryptoSoul,SOUL,"39,106",0.000218,"2,844",-0.02,-2.16,-12.38
1689, Blocklancer,LNC,"39,095",0.000325,262,-0.2,51.44,48.96
1690, LOCIcoin,LOCI,"38,846",0.000939,17,-0.32,0.89,4.75
1691, Digitalcoin,DGC,"38,455",0.001128,12,-0.25,-20.38,-28.20
1692, Cryptojacks,CJ,"38,406",0.000094,0,0.0,0.0,0.00
1693, PAWS Fund,PAWS,"38,035",0.019894,38,0.87,-12.02,-20.21
1694, HYPNOXYS,HYPX,"37,864",0.000002,1,0.0,0.0,0.00
1695, Knekted,KNT,"37,697",0.000038,11,-0.82,1.15,-4.67
1696, BZLCOIN,BZL,"36,910",0.016705,"1,019",-1.94,3.97,74.67
1697, SwiftCash,SWIFT,"36,898",0.000347,1,-0.2,-21.03,-37.58
1698, WITChain,WIT,"36,788",0.000019,"36,119",-0.09,9.58,0.29
1699, SHPING,SHPING,"36,786",0.000045,25,-0.13,-35.09,-35.96
1700, CommunityGene...,CGEN,"36,442",0.000087,0,-0.2,-1.28,-6.05
1701, Herbalist Token,HERB,"36,267",0.000004,"10,186",-0.06,0.87,1.34
1702, Incodium,INCO,"35,892",0.000004,0,0.0,0.0,0.00
1703, CrowdWiz,WIZ,"35,631",0.010281,565,-0.19,4.21,-2.91
1704, GoldBlocks,GB,"35,145",0.002258,5,-0.21,2.69,-2.29
1705, QUINADS,QUIN,"34,638",0.000003,"17,196",0.38,-1.01,20.72
1706, Thore Cash,TCH,"34,549",0.000628,"55,089",-5.71,-8.86,-26.34
1707, Galactrum,ORE,"34,231",0.007209,46,-0.2,13.81,2.39
1708, SmartCoin,SMC,"33,461",0.001302,20,-0.25,-12.5,8.34
1709, Moin,MOIN,"32,691",0.003735,286,-4.35,-1.67,17.01
1710, MedicCoin,MEDIC,"32,673",0.000110,661,-0.19,25.74,18.72
1711, ZINC,ZINC,"32,508",0.005959,0,0.0,0.0,0.00
1712, BoostCoin,BOST,"32,016",0.002701,0,0.0,-0.98,-28.83
1713, Stellar Classic,XLMX,"31,938",0.000043,0,-0.13,-5.34,-15.64
1714, Peerguess,GUESS,"31,746",0.000524,0,0.0,-0.65,89.09
1715, Blockburn,BURN,"31,691",0.048881,"110,975",-0.22,-1.78,-4.73
1716, YENTEN,YTN,"31,657",0.001300,53,-0.19,-13.11,-38.41
1717, SteepCoin,STEEP,"31,526",0.000174,206,-0.2,97.42,-6.05
1718, X-Coin,XCO,"31,402",0.002535,0,0.0,0.0,1.58
1719, BERNcash,BERN,"31,372",0.000440,0,0.0,0.0,17.54
1720, Joint Ventures,JOINT,"31,261",0.001413,900,-0.13,8.48,-20.42
1721, Zurcoin,ZUR,"30,825",0.000352,0,0.0,0.0,-4.90
1722, Ether Kingdom...,IMP,"30,733",0.004594,"10,195",1.63,1.61,6.76
1723, ARAW,ARAW,"30,157",0.000009,58,-0.87,-19.99,-18.16
1724, Block Array,ARY,"30,127",0.000440,277,-0.13,-30.91,-9.40
1725, TravelNote,TVNT,"29,796",0.013837,0,0.0,-1.09,-34.11
1726, Apollon,XAP,"29,681",0.000200,1,-0.2,127.05,-60.73
1727, InterCrone,ICR,"29,474",0.001992,9,-0.2,-1.72,-28.13
1728, vSlice,VSL,"29,358",0.000879,0,0.0,0.0,-32.06
1729, Bitcoiin,B2G,"29,252",0.000554,693,-5.92,26.02,3.56
1730, Thar Token,THAR,"28,967",0.041381,106,-0.19,-10.42,-32.67
1731, Absolute,ABS,"28,722",0.002223,"2,095",6.24,6.5,-25.82
1732, Signatum,SIGT,"28,499",0.000264,0,0.0,0.0,-4.83
1733, Onix,ONX,"28,256",0.000264,0,0.0,0.0,20.66
1734, Bata,BTA,"28,085",0.005558,192,-3.24,-0.54,-11.25
1735, BitStation,BSTN,"27,945",0.000006,5,-0.13,-17.71,-16.97
1736, Coin2.1,C2,"27,625",0.000353,0,0.0,0.0,-4.52
1737, Datacoin,DTC,"27,577",0.000694,15,-0.25,12.74,-62.82
1738, Intelligent T...,ITT,"27,563",0.002808,80,-0.13,-48.31,-56.54
1739, Tracto,TRCT,"27,441",0.001020,0,0.0,0.0,0.00
1740, bitJob,STU,"27,426",0.000312,109,-1.04,-5.04,66.13
1741, EtherInc,ETI,"27,393",0.000087,4,-0.2,-1.16,-6.05
1742, SF Capital,SFCP,"27,371",0.000614,0,0.0,0.0,10.58
1743, ArbitrageCT,ARCT,"27,268",0.000261,7,-0.2,-39.71,-26.76
1744, Blakecoin,BLC,"27,237",0.001132,0,0.0,-1.08,-57.62
1745, Kurrent,KURT,"27,120",0.000442,0,0.0,0.0,-4.39
1746, Japan Content...,JCT,"26,967",0.000092,"1,362",-0.13,18.46,18.12
1747, Theresa May Coin,MAY,"26,508",0.000265,0,0.0,0.0,-4.43
1748, Creditbit,CRB,"26,422",0.001563,187,-0.23,-1.29,-27.25
1749, KZ Cash,KZC,"26,403",0.016881,164,-0.01,-0.12,37.50
1750, Bionic,BNC,"26,291",0.000049,"23,411",0.02,29.83,30.26
1751, Rupaya,RUPX,"26,144",0.000432,3,-0.21,11.7,8.79
1752, Fox Trading,FOXT,"26,113",0.002868,"64,003",3.09,4.41,-11.06
1753, Advanced Inte...,AIB,"25,741",0.000784,0,0.0,0.0,-65.20
1754, Asian Dragon,AD,"25,652",0.000878,112,35.99,8.41,-46.42
1755, Mobile Crypto...,MCPC,"25,642",0.004172,192,-2.17,6.19,6.45
1756, Rubies,RBIES,"25,328",0.002432,215,0.4,-1.19,2.30
1757, Gratz,GRAT,"25,324",0.000817,0,-1.0,2.46,-1.74
1758, APR Coin,APR,"25,305",0.002542,13,-0.2,-7.52,10.13
1759, ESCX Token,ESCX,"25,241",0.000260,838,1.69,2.99,-14.95
1760, BitGuild PLAT,PLAT,"25,088",0.000421,"15,161",5.02,-6.68,-3.48
1761, ICO OpenLedger,ICOO,"25,077",0.053820,0,0.0,0.0,-10.25
1762, Innova,INN,"24,999",0.004951,6,-0.2,-4.62,-25.06
1763, OP Coin,OPC,"24,851",0.000013,14,22.02,159.43,176.72
1764, StarterCoin,STAC,"24,761",0.000072,95,-0.13,15.87,0.18
1765, Xuez,XUEZ,"24,586",0.007469,"24,692",4.86,3.31,-9.13
1766, SkyHub Coin,SHB,"24,585",0.046031,459,-0.57,17.83,26.62
1767, Carebit,CARE,"24,317",0.000174,1,-0.2,8.3,88.52
1768, Decentralized...,DML,"24,076",0.000382,"9,089",1.24,0.12,1.10
1769, PostCoin,POST,"23,733",0.001496,0,0.0,0.0,16.65
1770, SpreadCoin,SPR,"23,572",0.002112,0,0.0,0.0,6.06
1771, Joincoin,J,"23,565",0.007035,9,52.5,2.83,6.72
1772, Cheesecoin,CHEESE,"23,293",0.000065,4,-0.2,5.6,-20.22
1773, Titcoin,TIT,"23,090",0.000353,0,0.0,0.0,-23.65
1774, ShowHand,HAND,"23,016",3.72e-7,"4,563",-0.13,-2.98,-0.86
1775, P2P Global Ne...,P2PX,"22,940",0.000604,436,0.14,-14.65,32.60
1776, FuzzBalls,FUZZ,"22,840",0.004729,0,0.0,-0.47,0.30
1777, XGOX,XGOX,"22,758",0.000010,4,0.0,-4.85,-77.65
1778, Scanetchain,SWC,"22,556",0.000027,32,-0.19,0.86,-14.40
1779, xEURO,xEUR,"22,433",1.10,"33,012",-0.26,-1.22,-1.13
1780, Monoeci,XMCC,"22,149",0.002703,0,0.0,-0.89,-14.00
1781, Payfair,PFR,"21,963",0.000559,"1,164",-4.18,-4.92,-22.04
1782, Citadel,CTL,"21,912",0.001998,0,-0.2,-1.28,-12.29
1783, EZOOW,EZW,"21,908",0.000002,0,0.0,0.0,0.00
1784, Bitcloud,BTDX,"21,877",0.000695,0,-0.21,0.78,-46.32
1785, AmsterdamCoin,AMS,"21,841",0.000435,0,0.0,-1.1,-4.65
1786, Dreamcoin,DRM,"21,328",0.008333,2,2.98,1.84,-7.10
1787, Cream,CRM,"21,156",0.000469,1,-0.2,-3.07,-10.38
1788, FidexToken,FEX,"21,089",7.24e-7,"19,424",5.68,0.73,-4.89
1789, BitStash,STASH,"21,060",0.000008,124,-0.13,-33.12,-33.00
1790, TOKPIE,TKP,"20,888",0.005050,75,0.13,-1.81,5.36
1791, ROIyal Coin,ROCO,"20,858",0.021105,6,-0.2,-15.28,-34.94
1792, Narrative,NRVE,"20,601",0.000466,244,-0.13,-1.22,-77.79
1793, Gold Poker,GPKR,"20,595",0.004343,8,-0.2,-5.08,-39.08
1794, Digiwage,WAGE,"20,437",0.000434,3,-0.2,64.52,17.44
1795, Impleum,IMPL,"20,416",0.003488,"1,086",-0.2,-35.84,7.81
1796, Fivebalance,FBN,"20,178",0.000036,"16,000",-1.16,-1.76,-7.33
1797, TrustNote,TTT,"20,142",0.000065,19,-0.13,-1.21,-0.97
1798, Garlicoin,GRLC,"20,086",0.000387,3,-6.3,-12.11,-65.20
1799, Bitsum,BSM,"19,852",0.000012,2,-0.03,-14.57,-4.12
1800, Peony,PNY,"19,726",0.014678,283,-0.2,-8.13,-24.79
1801, Bankcoin,B@,"19,674",0.001912,0,0.0,0.0,-4.07
1802, DeVault,DVT,"19,579",0.000261,262,-0.21,-1.29,-6.05
1803, NevaCoin,NEVA,"19,397",0.004603,2,2.13,2.13,-2.37
1804, ALAX,ALX,"19,233",0.000927,0,0.0,-1.39,-1.16
1805, PlatinumBAR,XPTX,"18,914",0.008756,51,3.41,-22.13,-32.00
1806, Gossipcoin,GOSS,"18,781",0.000608,0,-0.2,-7.86,-3.84
1807, empowr coin,EMPR,"18,723",1.56e-9,76,-0.2,4.12,-1.17
1808, Origami,ORI,"18,667",0.004417,0,0.0,0.0,0.00
1809, CDMCOIN,CDM,"18,522",0.000008,0,0.0,0.0,0.00
1810, Ellaism,ELLA,"18,500",0.000955,22,-0.2,16.35,-10.10
1811, Orbis Token,OBT,"18,410",0.000960,0,0.0,0.0,-22.47
1812, Californium,CF,"18,405",0.007522,0,0.0,0.0,47.93
1813, Digital Money...,DMB,"18,336",0.000174,0,-0.19,-34.19,-47.31
1814, Bitcoin Red,BTCRED,"18,302",0.000872,0,0.0,-0.93,11.22
1815, Blocknode,BND,"18,246",0.000087,4,-0.2,-1.28,-9.83
1816, IQ.cash,IQ,"17,934",0.004603,317,-1.0,49.47,15.26
1817, ELTCOIN,ELTCOIN,"17,877",0.000199,"1,044",-0.13,-29.52,-30.55
1818, Pakcoin,PAK,"17,873",0.000261,0,-0.21,-25.93,-6.05
1819, SuperCoin,SUPER,"17,717",0.000347,1,-0.26,-1.42,-90.31
1820, ParkByte,PKB,"17,605",0.003695,0,0.0,0.0,-4.82
1821, Ccore,CCO,"17,522",0.010307,6,-0.13,3.8,-7.06
1822, AdCoin,ACC,"17,501",0.001053,0,0.0,0.0,-12.36
1823, Neural Protocol,NRP,"17,390",0.000002,"2,007",-1.98,-0.91,-17.91
1824, Bitcoin 21,XBTC21,"17,221",0.021713,1,-0.21,-8.48,-2.94
1825, Natmin Pure E...,NAT,"16,867",0.000165,85,-0.25,0.51,-0.42
1826, Uptrennd,1UP,"16,836",0.003703,"5,374",-0.13,-33.5,29.65
1827, EquiTrader,EQT,"16,833",0.001323,0,0.0,0.0,-75.58
1828, Sola Token,SOL,"16,519",0.000571,0,0.0,0.0,0.00
1829, INDINODE,XIND,"16,335",0.000017,1,-0.2,97.42,-6.05
1830, Biotron,BTRN,"16,165",0.000245,25,-25.12,-58.55,-81.16
1831, Acoin,ACOIN,"15,961",0.013082,0,0.0,0.0,-7.20
1832, ProCurrency,PROC,"15,607",0.000150,786,-0.21,-3.78,-15.53
1833, EthereumX,ETX,"15,515",0.000178,0,-1.0,-33.7,-39.53
1834, RouletteToken,RLT,"14,959",0.001390,202,-11.29,5.3,-32.11
1835, Virtacoin,VTA,"14,941",0.000003,3,-0.35,-12.45,41.56
1836, Scopuly,SKY,"14,619",0.000007,0,-1.0,-41.7,-45.88
1837, SecretCoin,SCRT,"14,551",0.003441,0,0.0,0.0,-4.56
1838, Dach Coin,DACHX,"14,501",0.000677,12,-0.2,11.46,-8.49
1839, Eurocoin,EUC,"14,268",0.001149,0,0.0,0.0,-4.38
1840, Zenswap Netwo...,ZNT,"14,259",0.000001,"6,829",-1.23,-3.07,-11.98
1841, SparksPay,SPK,"14,095",0.002571,30,-0.2,-16.93,-35.98
1842, Cashcoin,CASH,"13,989",0.000262,0,0.0,-0.87,-40.07
1843, Elementrem,ELE,"13,900",0.000530,0,0.0,0.0,-4.37
1844, CPUchain,CPU,"13,880",0.001476,83,-0.2,3.82,-25.07
1845, MojoCoin,MOJO,"13,861",0.001129,240,-0.23,-1.29,-6.05
1846, Dash Green,DASHG,"13,819",0.006006,401,7.46,7.85,-25.62
1847, Evimeria,EVI,"13,648",8.79e-7,0,0.0,0.0,-6.03
1848, KWHCoin,KWH,"13,421",0.000007,0,-0.12,-1.21,-0.97
1849, Litecred,LTCR,"13,357",0.000442,0,0.0,0.0,-4.40
1850, AdultChain,XXX,"13,006",0.000261,1,-0.18,-1.28,-6.27
1851, Micromines,MICRO,"12,875",7.15e-7,22,-0.13,8.69,15.55
1852, UltraNote Coin,XUN,"12,869",0.000048,2,-0.03,-7.16,-9.76
1853, GIGA,XG,"12,690",0.000094,0,0.0,0.0,0.00
1854, Open Trading ...,OTN,"12,611",0.006229,232,-0.21,0.04,-0.53
1855, GeyserCoin,GSR,"12,271",0.010856,18,-0.21,-16.62,5.80
1856, Fintab,FNTB,"12,170",0.004379,0,0.0,0.0,4.66
1857, Zayedcoin,ZYD,"12,101",0.001938,0,0.0,0.0,-4.70
1858, Kora Network ...,KNT,"11,838",0.000035,312,-0.13,-1.21,-0.97
1859, Havy,HAVY,"11,804",0.000002,"3,210",1.81,-1.14,19.80
1860, Couchain,COU,"11,745",0.000002,"13,488",4.05,-9.36,-9.91
1861, EagleX,EGX,"11,667",0.000347,70,-0.2,-1.28,-24.84
1862, MustangCoin,MST,"11,528",0.018289,0,0.0,0.0,6.94
1863, Dragon Option,DRAGON,"11,403",0.000186,"10,429",-0.32,2.54,-2.47
1864, Crystal Clear,CCT,"10,937",0.001911,1,-0.2,13.8,8.79
1865, Alpha Coin,APC,"10,833",0.000334,"21,294",0.29,3.43,3.24
1866, Phonecoin,PHON,"10,584",0.000089,0,0.0,0.0,-5.17
1867, Zealium,NZL,"10,448",0.000955,0,-0.2,2.55,-20.50
1868, Zoomba,ZBA,"10,333",0.000434,12,-0.2,-38.48,-48.48
1869, Klimatas,KTS,"10,241",0.014166,956,6.78,-1.0,-18.85
1870, TajCoin,TAJ,"10,188",0.000794,0,0.0,0.0,-4.60
1871, Cryptrust,CTRT,"9,889",0.000001,0,0.0,0.0,-21.04
1872, Decentralized...,DATP,"9,875",8.35e-7,"11,823",-4.96,-2.69,-26.39
1873, HireGo,HGO,"9,760",0.001573,0,0.0,0.0,0.00
1874, BowsCoin,BSC,"9,743",0.001756,0,0.0,-0.22,-2.06
1875, SpeedCash,SCS,"9,584",0.016675,1,5.27,4.72,-3.54
1876, Shivers,SHVR,"9,544",0.000175,0,0.0,0.0,-36.80
1877, Helper Search...,HSN,"9,539",0.000001,0,0.0,0.0,0.00
1878, Independent M...,IMS,"9,491",0.001768,0,0.0,0.0,-4.38
1879, Eternity,ENT,"9,489",0.001390,198,-2.82,-1.27,-12.95
1880, Tourist Token,TOTO,"9,395",0.000002,"14,131",-0.02,4.25,-26.55
1881, Bitcoin Adult,BTAD,"9,359",0.000261,0,-0.2,-1.29,-22.32
1882, Cyber Movie C...,CMCT,"9,282",4.64e-7,0,-1.26,-41.2,-81.81
1883, Escroco Emerald,ESCE,"9,150",0.000015,0,-0.13,66.53,59.06
1884, Atheios,ATH,"9,142",0.000521,16,-0.2,-1.28,-7.32
1885, KUN,KUN,"8,980",4.49,718,-0.2,-2.23,-11.08
1886, ICOBID,ICOB,"8,951",0.000084,0,0.0,0.0,0.00
1887, High Voltage,HVCO,"8,921",0.005971,0,0.0,0.0,-13.66
1888, ZUM TOKEN,ZUM,"8,897",0.000011,"1,643",-0.11,-7.55,-8.59
1889, nDEX,NDX,"8,874",5.94e-7,0,-0.13,2.81,9.27
1890, SCRIV NETWORK,SCRIV,"8,669",0.000350,43,-0.2,-0.45,-5.26
1891, Bulleon,BUL,"8,597",0.007841,0,0.0,-0.98,16.20
1892, Authorship,ATS,"8,490",0.000085,2,-0.31,0.65,7.00
1893, MNPCoin,MNP,"8,407",0.003835,23,-0.2,45.31,-4.16
1894, VikkyToken,VIKKY,"8,372",0.000002,"20,952",-3.66,-1.24,-0.89
1895, Decision Token,HST,"8,344",0.000261,33,-0.2,48.04,40.93
1896, Akroma,AKA,"8,327",0.000434,4,-0.2,23.38,18.25
1897, BitCoin One,BTCONE,"8,298",0.000087,442,-0.2,-53.11,-64.41
1898, EVOS,EVOS,"8,291",0.000782,184,-0.2,18.7,-39.54
1899, Quebecoin,QBC,"8,270",0.001234,0,0.0,0.0,-4.67
1900, EUNOMIA,ENTS,"8,231",5.01e-7,186,-0.13,-73.06,-62.29
1901, Dollarcoin,DLC,"8,049",0.000884,0,0.0,0.0,-4.39
1902, CryptoFlow,CFL,"8,011",0.000087,0,0.0,-1.05,-5.83
1903, Sharpe Platfo...,SHP,"8,007",0.000460,0,0.0,0.0,0.00
1904, CryptoAds Mar...,CRAD,"7,909",0.000554,8,-0.13,-1.23,70.11
1905, Aigang,AIX,"7,907",0.000270,0,0.0,-0.44,6.43
1906, Desire,DSR,"7,837",0.000782,1,-0.2,-25.95,-37.18
1907, ARBITRAGE,ARB,"7,760",0.001898,0,0.0,-0.39,-20.14
1908, ICOBay,IBT,"7,715",0.000011,0,-0.12,-25.92,-80.15
1909, electrumdark,ELD,"7,691",0.001972,318,1.24,22.04,-17.50
1910, CARDbuyers,BCARD,"7,604",0.000174,0,-0.2,98.45,86.14
1911, Mocrow,MCW,"7,480",0.003671,37,-0.2,4.14,-1.17
1912, e-Chat,ECHT,"7,454",0.000389,"9,360",-0.01,-0.91,-4.47
1913, Dystem,DTEM,"7,406",0.001303,137,-0.2,-1.28,-26.22
1914, Crystal Token,CYL,"7,398",0.013109,"34,848",-1.72,-0.95,0.56
1915, MASTERNET,MASH,"7,235",0.000228,247,-0.13,-1.21,-10.22
1916, LiteCoin Ultra,LTCU,"7,179",0.006961,0,0.0,-1.09,88.26
1917, Crowdholding,YUP,"7,145",0.000035,0,0.0,0.0,-72.20
1918, VIVO,VIVO,"7,075",0.001390,4,-0.21,-41.13,15.63
1919, 4NEW,KWATT,"7,039",0.000115,"1,478",10.01,-41.85,-47.05
1920, InnovativeBio...,INNBCL,"6,917",1.87e-9,348,-10.17,-16.02,-44.87
1921, Elliot Coin,ELLI,"6,755",0.000261,2,-0.2,-50.61,-76.89
1922, Centurion,CNT,"6,745",0.000087,4,-0.2,-7.22,-7.22
1923, ARbit,ARB,"6,701",0.000619,0,0.0,0.0,-6.77
1924, MiloCoin,MILO,"6,681",0.000619,0,0.0,0.0,-4.31
1925, JavaScript Token,JS,"6,646",0.000832,0,0.0,0.0,0.00
1926, VectorAI,VEC2,"6,501",0.000353,0,0.0,0.0,-4.45
1927, BumbaCoin,BUMBA,"6,449",0.000276,0,0.0,0.0,-0.32
1928, Cabbage,CAB,"6,413",0.000611,0,0.0,-0.83,-5.62
1929, Xenoverse,XENO,"6,285",0.001209,"12,075",0.07,0.65,8.60
1930, Nekonium,NUKO,"6,254",0.000521,20,-0.2,-1.28,-6.05
1931, Oceanlab,OCL,"6,208",0.000133,0,0.0,-0.02,56.76
1932, Octoin Coin,OCC,"6,191",0.011152,"19,034",-0.05,2.7,11.14
1933, Veltor,VLT,"6,112",0.011015,0,0.0,0.0,-4.67
1934, Luna Coin,LUNA,"6,076",0.003561,177,2.3,1.69,-21.98
1935, PosEx,PEX,"6,058",0.002469,0,0.0,0.0,-6.60
1936, Lightpaycoin,LPC,"6,038",0.001042,2,-0.2,-2.86,9.94
1937, iBTC,IBTC,"5,945",0.000132,21,-0.13,62.2,-4.99
1938, BunnyToken,BUNNY,"5,900",0.000024,182,-0.12,0.87,-11.32
1939, IceChain,ICHX,"5,725",0.000007,5,-0.19,31.36,-1.17
1940, PonziCoin,PONZI,"5,609",0.006514,7,-0.21,-3.84,2.12
1941, BROTHER,BRAT,"5,598",0.000035,0,0.0,0.0,0.00
1942, Bitcoin W Spe...,BWS,"5,475",0.000095,0,0.0,0.0,0.00
1943, DeltaChain,DELTA,"5,403",7.24e-7,2,-0.13,-55.25,47.93
1944, Iconic,ICON,"5,348",0.009020,0,0.0,0.0,-4.29
1945, FUTURAX,FTXT,"5,249",0.000002,"9,554",0.21,-0.92,-0.88
1946, Ethereum Gold,ETG,"5,205",0.000434,0,0.0,0.0,-1.24
1947, Bitspace,BSX,"5,199",0.000373,0,-0.2,-51.74,-51.74
1948, CustomContrac...,CCN,"5,127",0.000004,0,0.0,0.0,0.37
1949, Comet,CMT,"5,096",0.005839,0,0.0,0.0,-4.30
1950, YoloCash,YLC,"5,038",0.000171,"2,779",-5.28,-2.51,-15.64
1951, LiteBitcoin,LBTC,"5,037",0.000174,0,0.0,-1.07,-5.85
1952, Eva Cash,EVC,"4,912",0.005458,18,-0.13,38.77,-13.68
1953, ICOCalendar.T...,ICT,"4,809",0.003979,29,-0.1,134.75,0.30
1954, Dinero,DIN,"4,787",0.000535,247,-0.12,-4.94,44.68
1955, Cannation,CNNC,"4,733",0.001911,1,-0.21,-12.88,-6.05
1956, Nyerium,NYEX,"4,487",0.000174,0,0.0,-1.08,-5.85
1957, Qbic,QBIC,"4,216",0.000900,0,0.0,0.0,-2.24
1958, Project Coin,PRJ,"4,174",0.000079,1,-0.2,-10.59,-14.89
1959, Dalecoin,DALC,"4,098",0.005197,0,0.0,0.0,22.21
1960, Phantomx,PNX,"4,092",0.000086,7,-0.2,111.39,-7.88
1961, Mirai,MRI,"4,069",0.001186,555,-0.13,2.1,48.60
1962, MoX,MOX,"3,930",0.000782,14,-0.2,-3.39,-29.41
1963, Ragnarok,RAGNA,"3,924",0.000261,4,-0.2,-21.15,-29.54
1964, Prime-XI,PXI,"3,810",0.000174,84,-0.22,-1.28,-6.05
1965, LitecoinToken,LTK,"3,779",4.03e-8,6,-0.12,-19.68,33.67
1966, BenjiRolls,BENJI,"3,578",0.000176,0,0.0,0.0,-4.60
1967, Wild Beast Block,WBB,"3,558",0.019557,0,0.0,0.0,-10.36
1968, CrevaCoin,CREVA,"3,181",0.000087,0,0.0,0.0,-13.73
1969, PLNcoin,PLNC,"3,019",0.000177,0,0.0,0.0,-4.45
1970, CFun,CFUN,"3,016",0.000007,0,0.0,0.0,0.00
1971, Bitvolt,VOLT,"2,945",0.000178,0,0.0,0.0,-3.99
1972, LogisCoin,LGS,"2,887",0.001228,0,0.0,0.0,0.00
1973, Qurito,QURO,"2,879",0.000277,0,-0.13,-1.21,-84.67
1974, BitMoney,BIT,"2,872",0.000035,0,0.0,-1.09,-5.87
1975, Printex,PRTX,"2,816",0.000082,0,0.0,0.0,0.00
1976, iBank,IBANK,"2,752",0.000608,2,-0.21,-0.47,-6.05
1977, PAXEX,PAXEX,"2,739",0.000156,0,-0.2,21.44,-15.68
1978, Wispr,WSP,"2,732",0.000088,0,0.0,0.0,7.52
1979, SONO,SONO,"2,716",0.001303,3,-0.2,-7.46,25.29
1980, UralsCoin,URALS,"2,629",0.000176,8,-0.18,-15.46,-38.54
1981, SPIDER VPS,SPDR,"2,596",0.000869,18,-0.21,-14.69,-15.44
1982, Simmitri,SIM,"2,453",0.000035,0,0.0,-1.1,-5.89
1983, XOVBank,XOV,"2,436",0.000019,"23,593",-0.13,-1.21,-25.22
1984, Coinonat,CXT,"2,278",0.000264,0,0.0,0.0,-4.75
1985, Cointorox,OROX,"2,154",0.000390,"14,144",-0.12,-1.22,-0.97
1986, Mero,MERO,"2,081",0.000347,37,-0.2,-69.67,-37.38
1987, Staker,STR,"2,071",0.001394,0,0.0,-0.98,-20.62
1988, HollyWoodCoin,HWC,"2,016",0.000087,11,-0.2,-1.29,-6.05
1989, Traid,TRAID,"1,922",0.000087,0,0.0,-1.08,-5.86
1990, SocialCoin,SOCC,"1,898",0.000180,12,-0.14,-9.78,-2.39
