rank_cnc,Name,Ticker,market_cap,price,volume24,pct1h,pct24h,pct7d,country,platform,pre_ico_end,pre_ico_start,rating,status,type,End,Start,Duration,pre_Duration,compound,negative,neutral,positive,no_of_posts,Longevity,custom_index,custom_index_scaled,success
1157, Shivom,OMX,"374,268",0.000410,0,0.0,-0.71,-0.47,Isle of Man,Ethereum,2018-04-27 13:00:00,2018-04-16 13:00:00,4.4,Trading,ICO,2018-05-03 03:30:00,2018-05-03 03:00:00,0 days 00:30:00.000000000,11 days 00:00:00.000000000,0.9974666670000001,0.024666667000000003,0.883,0.092333333,3,562,0.23042,2.057498511750694e-07,0
1158, Eristica,ERT,"374,194",0.002170,"13,160",-6.59,-2.82,0.43,Germany,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.0,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.5719,0.018000000000000002,0.032,0.95,1,779,1.69043,1.5095471043253639e-06,0
1171, Ubcoin Market,UBC,"347,869",0.001016,0,0.0,0.0,-31.37,Russia,Ethereum,2018-03-31 00:00:00,2018-03-10 00:00:00,4.8,Closed,ICO,2018-08-27 23:59:00,2018-04-02 00:00:01,147 days 23:58:59.000000000,21 days 00:00:00.000000000,0.33166799999999996,0.039389999999999994,0.87735,0.08325,100,446,0.453136,4.0463650882304507e-07,0
1173, PHI Token,PHI,"347,561",0.059634,"12,471",0.97,0.23,-0.94,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,2.8,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.473249,0.0243,0.90195,0.07375,100,779,46.454886,4.148446150324538e-05,0
1175, Globatalent,GBT,"346,362",0.000690,0,0.0,0.0,0.0,Cayman Islands,Ethereum,2018-05-31 23:59:59,2018-04-16 00:00:00,4.8,Closed,ICO,2018-06-30 23:59:59,2018-06-18 00:00:00,12 days 23:59:59.000000000,45 days 23:59:59.000000000,-0.991,0.124,0.8035,0.0725,2,504,0.34776,3.1053514010093676e-07,0
1177, Playkey,PKT,"344,880",0.024773,"23,960",-1.37,-7.3,-7.48,Russia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.7,Trading,ICO,2017-12-01 08:00:00,2017-11-01 08:00:00,30 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.3612,0.013999999999999999,0.9805,0.006,2,715,17.712695,1.5817521088233765e-05,0
1178, Indorse Token,IND,"344,002",0.009178,20,-0.21,6.33,3.06,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Trading,ICO,2017-09-07 00:00:00,2017-08-08 23:00:00,29 days 01:00:00.000000000,0 days 00:00:00.000000000,0.525727,0.08254,0.03355,0.8839600000000001,100,800,7.3424000000000005,6.55678853478671e-06,0
1182, Blockium,BOK,"338,458",0.000521,"26,316",-0.2,-1.21,-43.23,,,2017-09-28 03:00:00,2017-09-28 03:00:00,1.1,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.0548,0.0155,0.0175,0.9670000000000001,2,779,0.405859,3.6241787830874284e-07,0
1185, JET8,J8T,"335,972",0.000410,936,-0.24,-30.02,-14.32,Singapore,Ethereum,2018-02-11 23:59:59,2018-01-01 00:00:00,4.8,Trading,ICO,2018-03-06 13:00:00,2018-02-28 06:00:00,6 days 07:00:00.000000000,41 days 23:59:59.000000000,0.5859,0.0,0.866,0.134,1,620,0.2542,2.269855267388765e-07,0
1188, ATN,ATN,"333,433",0.003955,0,0.0,0.0,-52.96,Czech Republic,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.1,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.997133333,0.110333333,0.005666666999999999,0.884,3,779,3.0809450000000003,2.751284926302119e-06,0
1196, Tokes,TKS,"324,510",0.245286,0,0.0,39.52,-14.13,United States of America,,2017-09-28 03:00:00,2017-09-28 03:00:00,3.0,Trading,ICO,2017-01-15 00:00:00,2016-12-02 00:00:00,44 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.12369000000000001,0.0195,0.9209999999999999,0.0595,10,1035,253.87101,0.00022670824266247093,0
1212, CoTrader,COT,"308,076",0.000020,"49,207",-0.31,2.99,-29.64,,Ethereum,2018-04-09 12:00:00,2018-03-26 12:00:00,3.5,Closed,ICO,2018-05-30 00:00:00,2018-04-30 12:00:00,29 days 12:00:00.000000000,14 days 00:00:00.000000000,0.78725,0.038,0.9005,0.0615,2,535,0.010700000000000001,9.538638606537191e-09,0
1213, FlypMe,FYP,"306,540",0.017379,0,-0.2,-9.73,-24.75,Luxembourg,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Trading,ICO,2017-10-21 18:00:00,2017-09-28 15:00:00,23 days 03:00:00.000000000,0 days 00:00:00.000000000,-0.527233333,0.019666667,0.972333333,0.007333333,3,756,13.138524,1.1732760309033802e-05,0
1216, Devery,EVE,"299,986",0.004768,61,-0.12,420.3,319.69,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.307370588,0.092941176,0.057294118,0.849470588,17,779,3.714272,3.3168495477402704e-06,0
1227, HOQU,HQX,"290,080",0.001715,"48,634",-0.06,-2.03,-11.12,United Kingdom,Ethereum,2017-11-20 00:00:00,2017-11-13 00:00:00,5.0,Trading,ICO,2018-02-26 00:00:00,2017-11-27 00:00:00,91 days 00:00:00.000000000,7 days 00:00:00.000000000,0.5737,0.0025,0.9905,0.006999999999999999,2,628,1.0770199999999999,9.61768477429026e-07,0
1230, Crowd Machine,CMCT,"285,662",0.000608,"10,465",-0.16,-2.62,-20.19,Cayman Islands,Ethereum,2018-04-20 23:59:00,2018-04-01 12:00:00,4.4,Trading,ICO,2019-05-22 23:59:00,2018-04-28 00:00:00,389 days 23:59:00.000000000,19 days 11:59:00.000000000,0.26408899999999996,0.05583,0.8528399999999999,0.09131,100,178,0.10822400000000001,9.662812656636578e-08,0
1231, Bezop,BEZ,"284,328",0.005106,"1,336",-0.36,-2.32,-22.52,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Trading,ICO,2018-01-10 00:00:00,2017-12-20 00:00:00,21 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,1.0,1,675,3.4465500000000002,3.0777722755243933e-06,0
1239, Eroscoin,ERO,"275,721",0.001476,689,-0.2,-20.05,31.27,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Closed,ICO,2017-11-15 12:00:00,2017-10-11 12:00:00,35 days 00:00:00.000000000,0 days 00:00:00.000000000,0.9998,0.12175,0.04025,0.8375,4,731,1.078956,9.634973364656757e-07,0
1243, EnergiToken,ETK,"273,464",0.000148,0,-0.2,-5.44,275.03,Gibraltar,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Trading,ICO,2018-02-28 00:00:00,2018-02-01 00:00:00,27 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,0.0,0,626,0.092648,8.271866977150203e-08,0
1245, adbank,ADB,"271,282",0.000385,"26,986",-0.06,-1.09,-7.38,Canada,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Trading,ICO,2018-01-21 00:00:00,2017-12-15 00:00:00,37 days 00:00:00.000000000,0 days 00:00:00.000000000,0.532975,0.05225,0.01975,0.92775,4,664,0.25564,2.282714549479548e-07,0
1246, Bigbom,BBO,"269,988",0.000811,"268,960",-0.12,0.98,30.91,Singapore,Ethereum,2018-04-10 10:00:00,2018-03-28 10:00:00,4.4,Trading,ICO,2018-06-10 10:00:00,2018-05-28 10:00:00,13 days 00:00:00.000000000,13 days 00:00:00.000000000,0.7744,0.040999999999999995,0.011000000000000001,0.948,1,524,0.424964,3.794787522215492e-07,0
1251, BitScreener T...,BITX,"262,940",0.001650,"14,326",-1.93,-6.17,-9.8,Singapore,Ethereum,2018-06-24 01:00:00,2018-05-29 00:00:00,4.1,Closed,ICO,2018-07-04 01:00:00,2018-06-27 01:00:00,7 days 00:00:00.000000000,26 days 01:00:00.000000000,0.318343,0.06106,0.03199,0.90699,100,500,0.825,7.367131807263067e-07,0
1252, CYBR Token,CYBR,"261,202",0.006982,"1,086",-0.11,-9.02,-28.83,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Closed,ICO,2018-11-30 00:00:00,2018-10-15 00:00:00,46 days 00:00:00.000000000,0 days 00:00:00.000000000,0.501907,0.07946,0.034260000000000006,0.88633,100,351,2.450682,2.188456474331061e-06,0
1262, Storiqa,STQ,"251,541",0.000023,"15,179",2.0,-1.95,-10.72,Hong Kong,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Trading,ICO,2018-02-13 23:00:00,2017-12-05 00:00:00,70 days 23:00:00.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,0.0,0,641,0.014743,1.3149060654664696e-08,0
1264, Jarvis+,JAR,"244,476",0.003407,"19,478",-0.12,-9.81,-15.19,Singapore,NEO,2017-09-28 03:00:00,2017-09-28 03:00:00,3.1,Upcoming,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.253792857,0.074857143,0.044285714000000004,0.880857143,14,779,2.654053,2.3700679366980506e-06,0
1266, Zetacoin,ZET,"244,314",0.001432,"14,042",9.25,13.22,33.09,Ukraine,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,2.4,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.099490909,0.037727273,0.8919090909999999,0.07018181799999999,11,779,1.115528,9.96156340953462e-07,0
1268, Verify,CRED,"242,864",0.017978,1,-0.2,219.72,-2.59,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.686567,0.10559,0.03859,0.8557899999999999,100,779,14.004862000000001,1.250640508180914e-05,0
1291, Bayan Token,BYT,"221,030",0.927654,809,-0.2,-1.29,-1.5,Portugal,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Closed,ICO,2018-09-15 23:59:00,2018-05-15 00:00:00,123 days 23:59:00.000000000,0 days 00:00:00.000000000,0.514329,0.07951,0.030760000000000003,0.8897799999999999,100,427,396.108258,0.00035372691598529554,0
1294, Aditus,ADI,"214,892",0.000918,"46,469",1.12,-3.69,-13.45,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.3,Trading,ICO,2017-12-20 00:00:00,2017-11-30 00:00:00,20 days 00:00:00.000000000,0 days 00:00:00.000000000,0.36085,0.02525,0.01375,0.961,4,696,0.6389279999999999,5.70549823976571e-07,0
1296, FortKnoxster,FKX,"214,727",0.001440,"73,345",-4.03,9.05,-1.06,Gibraltar,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Closed,ICO,2018-03-18 00:00:00,2018-02-19 00:00:00,27 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.3612,0.005,0.011000000000000001,0.985,1,608,0.8755200000000001,7.818278287281376e-07,0
1298, Cobinhood,COB,"214,174",0.000521,"5,431",-0.2,18.47,-15.39,Taiwan,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Trading,ICO,2017-10-22 00:00:00,2017-09-13 00:00:00,39 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.053385714,0.013261905,0.9748571429999999,0.011809523999999998,42,755,0.393355,3.512517350265795e-07,0
1308, Equal,EQL,"205,328",0.000626,"3,513",-0.4,-0.95,-14.55,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Closed,ICO,2018-01-08 21:00:00,2017-12-08 12:00:00,31 days 09:00:00.000000000,0 days 00:00:00.000000000,0.616991566,0.09940963900000001,0.050915663,0.849710843,83,677,0.423802,3.78441079597279e-07,0
1309, On.Live,ONL,"204,698",0.009467,620,-2.43,-38.28,-18.3,United Kingdom,Ethereum,2018-02-22 23:59:59,2018-01-22 00:00:00,4.6,Closed,ICO,2018-04-11 23:59:59,2018-03-11 00:00:00,31 days 23:59:59.000000000,31 days 23:59:59.000000000,0.548866,0.04374,0.8486600000000001,0.10752,100,584,5.528728,4.937169099498184e-06,0
1310, Coinchase Token,CCH,"204,249",0.000128,0,0.0,-0.06,5.58,Czech Republic,Own Blockchain,2017-09-28 03:00:00,2017-09-28 03:00:00,3.3,Closed,ICO,2018-10-31 23:00:00,2018-09-01 00:00:00,60 days 23:00:00.000000000,0 days 00:00:00.000000000,-0.35684,0.0166,0.9758,0.0072,5,381,0.048768,4.353357962264353e-08,0
1315, GoPower,GPT,"201,596",0.002482,"1,081",-6.61,-13.46,-14.71,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Closed,ICO,2018-04-30 23:59:00,2018-02-27 00:00:00,62 days 23:59:00.000000000,0 days 00:00:00.000000000,0.5915600000000001,0.0586,0.027000000000000003,0.9142,5,565,1.4023299999999999,1.2522721619396265e-06,0
1317, View,VIEW,"201,132",0.005732,210,-0.2,-19.23,-20.25,Slovenia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Closed,ICO,2018-03-22 23:00:00,2018-02-22 00:00:00,28 days 23:00:00.000000000,0 days 00:00:00.000000000,0.500358,0.03485,0.8863200000000001,0.07871,100,604,3.462128,3.0916835183306585e-06,0
1319, Privatix,PRIX,"196,345",0.179000,"1,364",-26.62,-10.87,-50.01,Gibraltar,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Trading,ICO,2017-11-16 14:00:00,2017-10-19 14:00:00,28 days 00:00:00.000000000,0 days 00:00:00.000000000,0.655616667,0.019166667,0.9085,0.072333333,6,730,130.67,0.0001166890383944577,0
1320, EXMR,EXMR,"196,270",0.016694,"2,040",-0.13,48.33,11.09,United States of America,Ethereum,2018-03-29 23:59:59,2018-02-09 00:00:00,5.0,Closed,ICO,2018-05-30 23:59:59,2018-03-30 00:00:00,61 days 23:59:59.000000000,48 days 23:59:59.000000000,0.52895,0.0525,0.006999999999999999,0.9405,2,535,8.93129,7.975676362649514e-06,0
1321, BioCoin,BIO,"196,087",0.000232,1,0.0,31.36,24.53,,,2017-09-28 03:00:00,2017-09-28 03:00:00,3.1,Trading,ICO,2018-02-18 00:00:00,2017-11-01 00:00:00,109 days 00:00:00.000000000,0 days 00:00:00.000000000,0.515597368,0.06852631599999999,0.035578947,0.895868421,38,636,0.147552,1.317482547654156e-07,0
1332, HyperSpace,AMP,"182,785",0.001815,0,0.0,-0.75,-21.49,Israel,Omni,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Trading,ICO,2016-10-18 00:00:00,2016-09-18 00:00:00,30 days 00:00:00.000000000,0 days 00:00:00.000000000,0.47961111100000003,0.05011111099999999,0.8644074070000001,0.08540740699999999,27,1124,2.04006,1.821768687478176e-06,0
1335, Suretly,SUR,"181,674",0.775424,3,-0.12,10.04,9.5,Russia,Waves,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Trading,ICO,2017-08-11 11:00:00,2017-07-11 11:00:00,31 days 00:00:00.000000000,0 days 00:00:00.000000000,0.64618,0.0089,0.9605,0.0307,10,827,641.275648,0.0005726627928930065,0
1342, ClearPoll,POLL,"177,823",0.025403,0,0.0,-1.11,1.08,Australia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.3,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.295706383,0.041531915,0.8780851059999999,0.08034042599999999,47,779,19.788937,1.767161703036791e-05,0
1349, BUZZCoin,BUZZ,"173,702",0.000009,117,-0.21,-1.28,-6.05,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,2.6,Closed,ICO,2017-12-07 12:00:00,2017-11-07 12:00:00,30 days 00:00:00.000000000,0 days 00:00:00.000000000,0.64282093,0.10769767400000001,0.05088372099999999,0.8415348840000001,43,709,0.006381,5.681746985003008e-09,0
1354, Dether,DTH,"172,263",0.002027,79,-0.02,68.52,-43.0,France,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Trading,ICO,2018-02-14 13:00:00,2018-02-07 13:00:00,7 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.18415,0.022000000000000002,0.963,0.015,2,640,1.29728,1.1584619130759626e-06,0
1356, Asgard,ASG,"171,449",0.000221,"20,214",0.09,-1.82,-7.99,United Arab Emirates,Ethereum,2018-12-30 23:59:00,2018-09-15 00:00:00,4.3,Closed,ICO,2019-06-30 00:00:00,2019-04-01 00:00:00,90 days 00:00:00.000000000,106 days 23:59:00.000000000,0.7603,0.02,0.005,0.9740000000000001,1,139,0.030719,2.741571972982795e-08,0
1362, Soma,SCT,"169,733",0.017370,43,-0.2,-33.92,-36.26,Finland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Trading,ICO,2017-11-14 12:00:00,2017-09-27 12:00:00,48 days 00:00:00.000000000,0 days 00:00:00.000000000,0.7862,0.0,0.997,0.003,1,732,12.71484,1.1354408081717737e-05,0
1363, Invacio,INV,"168,509",0.005738,"3,887",22.44,1.1,5.91,United Kingdom,Ethereum,2018-07-15 12:00:00,2018-05-26 12:00:00,4.8,Closed,ICO,2018-09-30 12:00:00,2018-08-15 12:00:00,46 days 00:00:00.000000000,50 days 00:00:00.000000000,0.800425,0.03772,0.84951,0.11275,100,412,2.364056,2.111098962497993e-06,0
1366, Atonomi,ATMI,"168,135",0.000341,30,0.0,0.0,24.54,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.0,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.3334,0.015,0.025,0.9605,2,779,0.265639,2.3720061894974233e-07,0
1368, CryCash,CRC,"167,631",0.035188,"4,887",-0.2,-12.47,-47.46,,,2017-09-28 03:00:00,2017-09-28 03:00:00,2.0,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.6645375,0.05475,0.005,0.94025,8,779,27.411452,2.4478566379411353e-05,0
1373, IOTW,IOTW,"161,166",0.004846,"125,910",-0.06,16.83,13.57,Hong Kong,Ethereum,2017-09-28 03:00:00,2018-09-15 00:00:00,4.3,Pre-Sale,ICO,2019-05-12 00:00:00,2019-03-31 00:00:00,42 days 00:00:00.000000000,-352 days +03:00:00.000000000,0.15175,0.0055,0.9855,0.009000000000000001,2,188,0.911048,8.135545352643418e-07,0
1376, DeviantCoin,DEV,"160,060",0.010361,73,-0.2,-11.16,52.37,Thailand,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Closed,ICO,2018-03-30 23:59:59,2018-02-16 00:00:00,42 days 23:59:59.000000000,0 days 00:00:00.000000000,0.244061,0.06775,0.0439,0.88834,100,596,6.175156,5.514432988621847e-06,0
1377, Giant,GIC,"159,841",0.025076,"12,886",0.39,-5.74,-24.86,Switzerland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Closed,ICO,2018-03-02 23:59:59,2018-02-01 00:00:00,29 days 23:59:59.000000000,0 days 00:00:00.000000000,0.5928180000000001,0.10232000000000001,0.03951,0.8580700000000001,100,624,15.647424,1.3973222311642534e-05,0
1379, SyncFab,MFG,"156,192",0.000846,"118,298",3.97,4.91,7.98,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Trading,ICO,2018-03-15 00:00:00,2018-01-01 00:00:00,73 days 00:00:00.000000000,0 days 00:00:00.000000000,0.12925,0.01,0.9785,0.0115,2,611,0.516906,4.6158348235979774e-07,0
1380, UChain,UCN,"155,884",0.000511,"50,389",1.0,-0.66,-0.76,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Closed,ICO,2017-12-03 00:00:00,2017-10-03 00:00:00,61 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,0.0,0,713,0.364343,3.253438536364545e-07,0
1382, Starbase,STAR,"152,072",0.000811,601,-0.13,3.27,-43.07,Japan,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Trading,ICO,2017-10-06 14:00:00,2017-09-18 14:00:00,18 days 00:00:00.000000000,0 days 00:00:00.000000000,0.593061,0.04941,0.8432299999999999,0.1073,100,771,0.625281,5.583629751784518e-07,0
1390, EncryptoTel [...,ETT,"146,807",0.002363,0,0.0,0.04,-37.62,Russia,Waves,2017-09-28 03:00:00,2017-09-28 03:00:00,3.3,Trading,ICO,2017-05-31 12:00:00,2017-04-24 12:00:00,37 days 00:00:00.000000000,0 days 00:00:00.000000000,0.9998,0.019,0.8690000000000001,0.11199999999999999,1,899,2.124337,1.897028528920185e-06,0
1393, HeroNode,HER,"145,591",0.000136,"6,717",1.27,0.85,-3.74,Gibraltar,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.7,Closed,ICO,2018-02-25 23:00:00,2018-02-05 00:00:00,20 days 23:00:00.000000000,0 days 00:00:00.000000000,0.301354,0.09351,0.06786,0.8387100000000001,100,629,0.085544,7.637475727338237e-08,0
1396, DIMCOIN,DIM,"144,785",0.000069,134,-0.19,-5.48,-7.16,South Africa,NEM,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Closed,ICO,2017-08-28 02:59:59,2017-07-16 03:00:00,42 days 23:59:59.000000000,0 days 00:00:00.000000000,-0.4505125,0.078,0.090125,0.832375,8,810,0.055889999999999995,4.989356622337667e-08,0
1397, FidentiaX,FDX,"144,243",0.001374,813,-0.13,7.49,-19.4,Marshall Islands,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Trading,ICO,2017-12-05 00:00:00,2017-11-06 00:00:00,29 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.2911,0.015,0.016,0.9690000000000001,2,711,0.976914,8.72373248749864e-07,0
1398, MetaMorph,METM,"143,826",0.000957,"23,631",-0.13,-1.81,-16.81,Australia,Ethereum,2018-05-27 00:00:00,2018-04-27 00:00:00,4.6,Closed,ICO,2018-07-14 00:00:00,2018-05-28 00:00:00,47 days 00:00:00.000000000,30 days 00:00:00.000000000,0.6516890000000001,0.0404,0.86156,0.09805,100,490,0.46892999999999996,4.18740640860672e-07,0
1399, Matchpool,GUP,"143,304",0.001911,136,1.1,-2.59,-16.9,Israel,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Trading,ICO,2017-04-04 00:00:00,2017-04-02 00:00:00,2 days 00:00:00.000000000,0 days 00:00:00.000000000,0.219175,0.0315,0.015,0.95375,4,956,1.8269160000000002,1.6314298803977683e-06,0
1407, GoldFund,GFUN,"138,963",0.000844,332,7.89,14.36,-22.22,Australia,Litecoin,2018-11-30 23:59:00,2018-10-01 00:00:00,3.5,Closed,ICO,2019-01-31 23:59:00,2018-12-01 00:00:00,61 days 23:59:00.000000000,60 days 23:59:00.000000000,-0.6908,0.006999999999999999,0.02,0.973,1,289,0.243916,2.1780185611237553e-07,0
1411, Bitstar,BITS,"137,386",0.006617,0,0.0,0.0,-4.84,Kenya,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,2.4,Closed,ICO,2018-05-01 00:00:00,2017-12-01 00:00:00,151 days 00:00:00.000000000,0 days 00:00:00.000000000,0.634915,0.09396,0.0403,0.86574,100,564,3.731988,3.3326700367347367e-06,0
1422, iDealCash,DEAL,"128,224",0.000089,0,0.0,0.0,-4.1,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.0,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.200258,0.02852,0.9316200000000001,0.03973,100,779,0.069331,6.189645584714164e-08,0
1425, DAV Coin,DAV,"124,578",0.000180,"182,317",-0.43,20.64,-17.04,Switzerland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Closed,ICO,2018-06-25 13:00:00,2018-06-11 13:00:00,14 days 00:00:00.000000000,0 days 00:00:00.000000000,0.562655,0.08367000000000001,0.035930000000000004,0.88039,100,509,0.09162000000000001,8.180065991113224e-08,0
1430, FirstCoin,FRST,"123,342",0.003952,0,-0.12,-37.79,-25.24,Virgin Islands (British),Ethereum,2018-11-01 00:00:00,2018-09-01 00:00:00,4.1,Closed,ICO,2019-01-08 09:00:00,2018-12-20 09:00:00,19 days 00:00:00.000000000,61 days 00:00:00.000000000,0.9034,0.034,0.027999999999999997,0.938,1,312,1.233024,1.1010809387686458e-06,0
1431, Aphelion,APH,"123,074",0.002461,0,0.0,0.0,10.51,,NEO,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Trading,ICO,2017-12-07 00:00:00,2017-11-15 00:00:00,22 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.3612,0.016,0.024,0.9590000000000001,1,709,1.744849,1.5581435815544142e-06,0
1433, Scorum Coins,SCR,"122,498",0.004186,"15,377",-0.94,-21.62,-21.96,Belarus,Graphene,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Closed,ICO,2018-02-11 16:00:00,2018-01-14 16:00:00,28 days 00:00:00.000000000,0 days 00:00:00.000000000,0.00065,0.0365,0.9079999999999999,0.0555,2,643,2.691598,2.403595835732665e-06,0
1434, Level Up Coin,LUC,"122,437",0.000123,0,0.0,0.0,30.0,Malta,Ethereum,2018-02-05 17:00:00,2018-01-25 17:00:00,4.3,Trading,ICO,2018-03-05 17:00:00,2018-02-12 17:00:00,21 days 00:00:00.000000000,11 days 00:00:00.000000000,0.998,0.017,0.7190000000000001,0.264,1,621,0.076383,6.819393204882237e-08,0
1437, WandX,WAND,"121,581",0.009930,380,-0.3,5.42,5.42,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Trading,ICO,2017-11-22 12:00:00,2017-10-22 12:00:00,31 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.7096,0.022000000000000002,0.973,0.005,1,724,7.18932,6.42008722211608e-06,0
1438, EventChain,EVC,"121,453",0.003886,"3,589",-0.54,-9.81,-4.29,Canada,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Trading,ICO,2017-10-14 19:00:00,2017-09-13 19:00:00,31 days 00:00:00.000000000,0 days 00:00:00.000000000,0.12323333300000001,0.009333333000000001,0.9790000000000001,0.011666667,3,763,2.965018,2.6477614544314096e-06,0
1439, Transcodium,TNS,"120,322",0.002055,"101,861",-0.15,-5.91,-35.22,United Kingdom,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Trading,ICO,2018-04-30 00:00:00,2018-03-01 00:00:00,60 days 00:00:00.000000000,0 days 00:00:00.000000000,0.9987,0.025,0.872,0.10300000000000001,1,565,1.161075,1.0368300716054686e-06,0
