rank_cnc,Name,Ticker,market_cap,price,volume24,pct1h,pct24h,pct7d,country,platform,pre_ico_end,pre_ico_start,rating,status,type,End,Start,Duration,pre_Duration,compound,negative,neutral,positive,no_of_posts,Longevity,success_PCA
1583.0, FundRequest,FND,64424,0.067011,0,0.0,148.61,402.11,Belgium,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,2.6,Trading,ICO,2017-12-01 12:00:00,2017-11-20 12:00:00,211,0,0.6562359999999999,0.045110000000000004,0.84915,0.10569,100.0,534.0,0
1156.0, Shivom,OMX,377175,0.00251,33348,1.28,-2.99,-21.69,Isle of Man,Ethereum,2018-04-27 13:00:00,2018-04-16 13:00:00,5.0,Trading,ICO,2018-05-03 03:30:00,2018-05-03 03:00:00,91,11,0.12525,0.060735294,0.842911765,0.096352941,34.0,534.0,0
637.0, Omnitude,ECOM,2528757,0.023863,2,-0.2,4.13,-1.17,United Kingdom,Hyperledger,2018-02-16 00:00:00,2018-01-30 00:00:00,4.1,Closed,ICO,2018-05-31 12:00:00,2018-03-28 12:00:00,119,17,0.452244,0.0746,0.03561,0.88981,100.0,534.0,0
2071.0, Dapp Token,DAPPT,0,0.518133,1106992,-0.63,-1.98,-7.48,Singapore,Ethereum,2019-05-31 00:00:00,2019-05-01 00:00:00,3.9,Closed,IEO,2019-06-15 00:00:00,2019-06-01 00:00:00,155,30,-0.1027,0.0,0.004,0.996,1.0,534.0,0
1212.0, FlypMe,FYP,308076,2e-05,49207,-0.31,2.99,-29.64,Luxembourg,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Trading,ICO,2017-10-21 18:00:00,2017-09-28 15:00:00,29,0,0.78725,0.038,0.9005,0.0615,2.0,535.0,0
1003.0, Cardstack,CARD,653856,0.169472,0,0.0,0.0,-13.32,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Closed,ICO,2018-06-01 11:00:00,2018-05-31 11:00:00,45,0,0.6175321429999999,0.084464286,0.034285714,0.88125,28.0,535.0,0
1914.0, Crowdholding,YUP,7398,0.013109,34848,-1.72,-0.95,0.56,United Kingdom,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Closed,ICO,2018-03-18 00:00:00,2017-11-01 00:00:00,85,0,0.501907,0.07946,0.034260000000000006,0.88633,100.0,535.0,0
1737.0, Intelligent T...,ITT,27577,0.0006940000000000001,15,-0.25,12.74,-62.82,Czech Republic,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Trading,ICO,2017-09-10 08:00:00,2017-08-18 12:00:00,61,0,0.41295,0.013000000000000001,0.937125,0.05,8.0,535.0,0
1320.0, BioCoin,BIO,196270,0.016694,2040,-0.13,48.33,11.09,,,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Trading,ICO,2018-02-18 00:00:00,2017-11-01 00:00:00,61,0,0.52895,0.0525,0.006999999999999999,0.9405,2.0,535.0,0
379.0, AdEx,ADX,6842859,0.00809,1156703,-0.27,-2.38,-4.34,Russia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Trading,ICO,2017-06-30 11:00:00,2017-06-30 03:00:00,84,0,0.591584,0.10657,0.045689999999999995,0.84775,100.0,536.0,0
918.0, Hiveterminal ...,HVN,906942,0.001734,18777,-0.2,6.66,-10.59,Slovenia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Trading,ICO,2017-08-15 00:00:00,2017-07-03 23:00:00,87,0,0.49236875,0.10546875,0.05725,0.83734375,32.0,536.0,0
841.0, EncrypGen,DNA,1188554,0.00236,3236,-0.14,1.2,1.62,United States of America,,2017-09-28 03:00:00,2017-09-28 03:00:00,3.7,Trading,ICO,2017-07-18 00:00:00,2017-06-01 00:00:00,39,0,-0.2263,0.016,0.973,0.011000000000000001,1.0,537.0,0
2096.0, ChronoCoin,CRN,0,0.061987,340382,-0.07,-0.54,-10.03,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,84,0,0.6059,0.013000000000000001,0.968,0.019,1.0,537.0,0
760.0, Primalbase Token,PBT,1606189,0.007504,147999,-0.07,-7.67,5.38,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Trading,ICO,2017-06-27 15:00:00,2017-06-26 03:00:00,240,0,-0.9652,0.0,0.03,0.97,1.0,538.0,0
283.0, Carry,CRE,11757184,0.002787,4068279,-1.26,-4.83,-13.76,South Korea,Ethereum,2018-06-24 11:01:38,2018-06-24 11:00:00,3.7,Closed,ICO,2018-09-04 11:00:00,2018-08-26 11:00:00,0,0,0.9974,0.1355,0.0115,0.853,2.0,539.0,0
855.0, Edgeless,EDG,1141202,0.001902,34493505,0.08,-8.33,-15.8,Lithuania,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Trading,ICO,2017-03-21 00:00:00,2017-02-28 00:00:00,1,0,0.983733333,0.092,0.068,0.840166667,6.0,540.0,0
1938.0, BROTHER,BRAT,5900,2.4e-05,182,-0.12,0.87,-11.32,Russia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,30,0,0.5634,0.02725,0.88775,0.085,4.0,540.0,0
676.0, Remme,REM,2240237,0.000293,124247,-2.02,-6.68,-9.87,,Ethereum,2017-12-25 15:00:00,2017-12-04 15:00:00,4.8,Trading,ICO,2018-02-14 20:00:00,2018-02-13 20:00:00,9,21,0.712914286,0.041142857000000005,0.8558571429999999,0.10314285699999999,7.0,541.0,0
724.0, BANKEX,BKX,1866124,0.013369999999999998,99278,-0.38,2.75,5.86,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Trading,ICO,2017-12-28 15:00:00,2017-11-28 03:00:00,30,0,0.0,0.0,0.0,0.0,0.0,545.0,0
636.0, Gold Bits Coin,GBC,2531873,0.000305,2716,-0.36,-1.18,-20.84,Australia,Ethereum,2018-01-31 12:00:00,2018-01-15 12:00:00,4.8,Closed,ICO,2018-05-31 12:00:00,2018-02-01 12:00:00,61,16,0.615841,0.0315,0.8784700000000001,0.08996,100.0,545.0,0
768.0, Merculet,MVP,1568026,0.043378,2009,-6.13,-5.76,-24.34,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Closed,ICO,2018-05-04 13:02:00,2018-05-04 13:00:00,30,0,0.711667,0.051039999999999995,0.8245100000000001,0.12442,100.0,546.0,0
2331.0, Hybrid Block,HYB,0,0.000101,0,0.0,0.0,0.0,United Kingdom,Ethereum,2018-06-08 12:00:00,2018-04-03 12:00:00,5.0,Closed,ICO,2018-08-15 12:00:00,2018-06-14 12:00:00,30,66,0.9640000000000001,0.024666667000000003,0.927,0.048333333,3.0,547.0,0
684.0, Primas,PST,2157088,0.028711,20170,-0.23,-3.56,-17.73,,,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,7,0,-0.051870000000000006,0.0125,0.0149,0.9725,10.0,549.0,0
667.0, BitDice,CSNO,2323791,0.010192,208868,-1.67,-4.69,7.87,Costa Rica,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Trading,ICO,2017-09-15 11:54:25,2017-08-15 11:54:20,28,0,0.525304,0.08517999999999999,0.03059,0.88425,100.0,549.0,0
1012.0, HOLD,HOLD,630926,0.000197,10489,-0.16,0.82,-8.22,,Ethereum,2018-05-07 00:00:00,2018-05-04 00:00:00,4.4,Closed,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,6,3,-0.3235,0.08833333300000001,0.845,0.067,3.0,550.0,0
460.0, WePower,WPR,4937648,0.0053289999999999995,136983,2.15,-9.24,-7.87,Gibraltar,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.3,Trading,ICO,2018-02-02 00:00:00,2018-02-01 00:00:00,56,0,0.504947,0.08211,0.031089999999999996,0.88684,100.0,550.0,0
503.0, BOLT,BOLT,4142855,0.02326,84562,-0.78,16.82,43.17,United Kingdom,NEO,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Closed,ICO,2018-09-15 00:00:00,2018-09-11 00:00:00,127,0,0.0878,0.016,0.968,0.016,2.0,550.0,0
429.0, Metronome,MET,5669178,0.099596,1786635,-0.98,9.81,4.16,Russia,Waves,2017-09-28 03:00:00,2017-09-28 03:00:00,3.7,Closed,ICO,2018-04-25 12:00:00,2017-07-25 12:00:00,56,0,0.45367142899999996,0.062142857,0.8757142859999999,0.062,7.0,553.0,0
746.0, DEEX,DEEX,1685868,0.122707,1482,3.09,-10.31,-2.64,Russia,Bitshares,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Closed,ICO,2018-02-28 00:00:00,2018-01-10 00:00:00,108,0,0.27586969699999997,0.063636364,0.039030302999999995,0.89730303,33.0,555.0,0
413.0, Litex,LXT,5899637,0.095046,27916,-0.32,-0.49,26.61,Estonia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Closed,ICO,2018-09-30 12:00:00,2018-06-19 09:00:00,30,0,0.029955000000000002,0.0252,0.01895,0.95585,20.0,555.0,0
546.0, Blockmason Cr...,BCPT,3518178,0.08519600000000001,1607,-1.42,2.13,9.08,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0,0,0.413036585,0.11826829300000001,0.039780487999999996,0.84202439,41.0,557.0,0
415.0, Nucleus Vision,NCASH,5880110,0.029563,152303,-0.31,-1.27,-5.53,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Trading,ICO,2018-01-28 00:00:00,2018-01-01 00:00:00,21,0,-0.22319,0.073,0.8571,0.0703,10.0,557.0,0
770.0, GMB,GMB,1557658,0.000651,142158,0.8,-1.53,-4.63,Malta,Ethereum,2018-07-31 17:00:00,2018-07-04 17:00:00,5.0,Closed,ICO,2018-08-31 17:00:00,2018-08-01 17:00:00,0,27,0.834936,0.02876,0.86782,0.10338,100.0,561.0,0
1157.0, Eristica,ERT,374268,0.00041,0,0.0,-0.71,-0.47,Germany,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0,0,0.9974666670000001,0.024666667000000003,0.883,0.092333333,3.0,562.0,0
1411.0, iDealCash,DEAL,137386,0.0066170000000000005,0,0.0,0.0,-4.84,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,2.4,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,151,0,0.634915,0.09396,0.0403,0.86574,100.0,564.0,0
784.0, ALIS,ALIS,1476401,0.009115,10508,-0.13,-1.18,-4.62,Japan,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.7,Trading,ICO,2017-09-29 12:00:00,2017-09-01 02:00:00,98,0,0.203209804,0.026784314,0.934764706,0.038392157,51.0,565.0,0
175.0, Gnosis,GNO,17580976,0.057878,123936,-0.25,0.93,1.11,Germany,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Trading,ICO,2017-04-14 13:00:00,2017-04-14 12:00:00,39,0,0.0,0.0,1.0,0.0,0.0,565.0,0
1315.0, View,VIEW,201596,0.002482,1081,-6.61,-13.46,-14.71,Slovenia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Closed,ICO,2018-03-22 23:00:00,2018-02-22 00:00:00,62,0,0.5915600000000001,0.0586,0.027000000000000003,0.9142,5.0,565.0,0
1683.0, Blocklancer,LNC,39854,0.00035299999999999996,0,0.0,0.0,-4.48,Austria,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Trading,ICO,2018-03-01 11:32:00,2018-01-16 12:00:00,77,0,0.0,0.0,0.0,0.0,0.0,565.0,0
1439.0, Ethouse,HORSE,120322,0.002055,101861,-0.15,-5.91,-35.22,Cayman Islands,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Trading,ICO,2018-02-20 00:00:00,2018-01-10 00:00:00,60,0,0.9987,0.025,0.872,0.10300000000000001,1.0,565.0,0
2132.0, IOU,IOUX,0,0.074274,97154,-0.14,-0.23,-18.73,United Kingdom,Ethereum,2018-08-31 00:00:00,2018-08-17 00:00:00,3.9,Closed,ICO,2018-12-31 00:00:00,2018-09-01 00:00:00,10,14,0.9034,0.034,0.027999999999999997,0.938,1.0,565.0,0
1548.0, AdHive,ADH,75740,0.000859,0,0.0,-0.59,-40.76,Estonia,Ethereum,2018-02-06 12:00:00,2018-01-31 15:00:00,5.0,Trading,ICO,2018-03-07 00:00:00,2018-02-07 00:00:00,49,5,0.615841,0.0315,0.8784700000000001,0.08996,100.0,565.0,0
38.0, OmiseGO,OMG,156390522,0.0009689999999999999,13010876,-0.12,-3.62,-0.84,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Trading,ICO,2017-06-23 13:00:00,2017-06-23 12:00:00,30,0,0.525717,0.08163,0.03348,0.88494,100.0,567.0,0
518.0, Edge,DADI,3908359,0.0004,892525,-0.09,5.66,0.81,United Kingdom,Ethereum,2018-01-28 00:00:00,2018-01-22 00:00:00,4.6,Trading,ICO,2018-03-01 00:00:00,2018-01-29 00:00:00,42,6,0.655192,0.09294,0.03731,0.86979,100.0,569.0,0
430.0, Monetha,MTH,5569146,0.574195,439045,-3.12,-5.45,-4.53,Lithuania,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.1,Trading,ICO,2017-08-31 15:18:00,2017-08-31 15:00:00,274,0,0.571553,0.042789999999999995,0.83662,0.12052,100.0,570.0,0
1570.0, MicroMoney,AMM,68343,0.000173,119,-0.21,-2.03,21.92,Cambodia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Trading,ICO,2017-11-16 15:00:00,2017-10-14 15:00:00,56,0,0.299624,0.06468,0.84916,0.08628,25.0,570.0,0
1634.0, ATBCoin,ATB,50883,2.15,36045,-0.2,21.99,-33.25,United States of America,Blockchain,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Trading,ICO,2017-09-15 13:00:00,2017-06-12 03:00:00,59,0,0.702627,0.10586,0.04059,0.8535299999999999,100.0,571.0,0
1768.0, FidexToken,FEX,24076,0.00038199999999999996,9089,1.24,0.12,1.1,Virgin Islands (British),Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,206,0,0.770926,0.10743,0.038360000000000005,0.85425,100.0,573.0,0
775.0, MobileGo,MGO,1519619,0.060759,4863,-0.16,-3.55,-4.06,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Trading,ICO,2017-05-24 16:00:00,2017-04-25 16:00:00,72,0,0.174466667,0.013999999999999999,0.9690000000000001,0.017,3.0,575.0,0
739.0, Ink,INK,1748859,0.0022600000000000003,142482,-0.56,-10.75,-33.66,United Kingdom,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Closed,ICO,2017-12-28 23:00:00,2017-10-28 00:00:00,2,0,1.0,0.026000000000000002,0.8245,0.1495,2.0,577.0,0
2027.0, CoinEx Token,CET,0,0.009788,24787018,0.75,-1.41,-25.48,United Kingdom,Ethereum,2018-06-01 23:59:59,2018-03-01 00:00:00,4.3,Closed,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,60,92,0.364775,0.0417,0.87146,0.08678999999999999,100.0,579.0,0
1582.0, Save Environm...,SET,64671,0.002353,259,0.08,-3.24,26.83,United States of America,Waves,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Closed,ICO,2018-05-31 00:00:00,2017-11-01 00:00:00,30,0,0.7338,0.1733,0.0391,0.7875,10.0,580.0,0
2316.0, Lendroid Supp...,LST,0,3.19e-08,0,0.0,0.0,0.0,,,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,2,0,0.988066667,0.11933333300000001,0.074666667,0.8059999999999999,3.0,580.0,0
887.0, CargoX,CXO,1027335,0.002428,26309,0.05,-0.11,-7.09,Hong Kong,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Trading,ICO,2018-01-23 14:07:40,2018-01-23 14:00:00,27,0,-0.45133333299999995,0.067,0.8693333329999999,0.06333333299999999,3.0,580.0,0
1580.0, Fire Lotto,FLOT,65013,0.001998,239,-0.2,-1.16,-9.96,Cyprus,Ethereum,2018-02-15 00:00:00,2018-01-15 00:00:00,4.4,Closed,ICO,2018-04-15 00:00:00,2018-03-15 12:00:00,28,31,0.682602,0.09464,0.03562,0.86977,100.0,581.0,0
1309.0, Coinchase Token,CCH,204698,0.009467,620,-2.43,-38.28,-18.3,Czech Republic,Own Blockchain,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Closed,ICO,2018-10-31 23:00:00,2018-09-01 00:00:00,31,0,0.548866,0.04374,0.8486600000000001,0.10752,100.0,584.0,0
1543.0, Worldcore,WRC,77191,0.000608,6,-0.2,15.07,20.73,Czech Republic,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Trading,ICO,2017-12-15 12:00:00,2017-10-14 12:00:00,56,0,0.6028399999999999,0.043769231,0.868415385,0.0878,65.0,586.0,0
1760.0, Decentralized...,DML,25088,0.000421,15161,5.02,-6.68,-3.48,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Trading,ICO,2018-04-22 16:00:00,2017-09-28 03:00:00,21,0,0.321057143,0.011142856999999999,0.952857143,0.036000000000000004,7.0,589.0,0
1609.0, Asura Coin,ASA,56771,0.0004440000000000001,66,-0.32,-0.57,-9.16,New Zealand,NEO,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Closed,ICO,2018-07-31 00:00:00,2018-06-02 00:00:00,31,0,0.782884,0.11692999999999999,0.03714,0.84591,100.0,590.0,0
1020.0, Amon,AMN,609515,0.0059039999999999995,25885,-0.2,-4.14,-10.76,Estonia,Ethereum,2018-03-02 00:00:00,2018-03-01 09:00:00,4.6,Trading,ICO,2018-04-04 00:00:00,2018-03-04 09:00:00,31,0,0.710751,0.03923,0.8497399999999999,0.111,100.0,590.0,0
1023.0, Vetri,VLD,593501,0.001046,371,-0.32,7.62,-25.66,Switzerland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Closed,ICO,2018-03-17 00:00:00,2018-02-24 00:00:00,30,0,-0.1793875,0.072375,0.85025,0.077125,8.0,591.0,0
492.0, Cashaa,CAS,4367795,0.055245,267879,-1.79,-3.13,-20.36,,Ethereum,2017-10-30 00:00:00,2017-10-20 00:00:00,4.6,Trading,ICO,2017-10-30 00:00:00,2017-10-20 00:00:00,30,10,0.061844,0.0334,0.9323600000000001,0.03428,25.0,593.0,0
1538.0, Social Activi...,SAT,78154,0.0031780000000000003,0,0.0,0.0,0.0,United Kingdom,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Closed,ICO,2018-04-09 21:00:00,2018-02-12 21:00:00,45,0,0.473249,0.0243,0.90195,0.07375,100.0,594.0,0
1579.0, CDX Network,CDX,65687,0.000124,0,0.0,-0.95,36.97,Gibraltar,Ethereum,2018-03-17 10:00:00,2018-03-16 10:00:00,5.0,Closed,ICO,2018-04-14 10:00:00,2018-03-17 10:00:00,133,1,-0.147854545,0.076545455,0.843818182,0.079545455,11.0,595.0,0
1661.0, BitCoen,BEN,44186,5.2000000000000004e-05,1,-0.17,11.83,12.01,United Kingdom,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Closed,ICO,2018-02-15 14:59:00,2017-12-20 14:59:00,120,0,0.0,0.0,0.0,0.0,0.0,595.0,0
1037.0, CoinUs,CNUS,563408,0.0011970000000000001,4049,1.46,-5.64,12.11,South Korea,Ethereum,2018-05-14 08:00:00,2018-05-01 08:00:00,5.0,Closed,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,43,13,0.548763,0.10547999999999999,0.054810000000000005,0.8396600000000001,100.0,596.0,0
1376.0, Giant,GIC,160060,0.010361,73,-0.2,-11.16,52.37,Switzerland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Closed,ICO,2018-03-02 23:59:59,2018-02-01 00:00:00,42,0,0.244061,0.06775,0.0439,0.88834,100.0,596.0,0
2159.0, Experience Token,EXT,0,0.005298,35596,-0.2,-5.91,-10.45,United Kingdom,Ethereum,2018-05-24 00:00:00,2018-05-07 00:00:00,4.6,Closed,ICO,2018-06-24 00:00:00,2018-06-11 00:00:00,28,17,0.0,0.0,0.0,0.0,0.0,601.0,0
2329.0, WeToken,WT,0,0.008334999999999999,0,0.0,0.0,0.0,Singapore,Ethereum,2018-04-16 00:00:00,2017-11-27 00:00:00,4.3,Closed,ICO,2018-05-18 00:00:00,2018-04-18 00:00:00,14,140,0.178857143,0.085714286,0.07371428599999999,0.840571429,7.0,602.0,0
1699.0, CrowdWiz,WIZ,36786,4.5e-05,25,-0.13,-35.09,-35.96,Bulgaria,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Closed,ICO,2017-12-20 12:00:00,2017-11-20 12:00:00,29,0,0.0,0.0,0.0,0.0,0.0,603.0,0
2191.0, EduCoin,EDU,0,0.047736,15342,-0.16,-2.73,-3.92,Bulgaria,Ethereum,2017-12-31 00:00:00,2017-11-20 00:00:00,4.8,Closed,ICO,2018-07-01 12:00:00,2018-06-04 12:00:00,8,41,0.641874074,0.109666667,0.016037037,0.87437037,27.0,603.0,0
1808.0, Ccore,CCO,18667,0.004417,0,0.0,0.0,0.0,Armenia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,28,0,0.615841,0.0315,0.8784700000000001,0.08996,100.0,603.0,0
1317.0, Privatix,PRIX,201132,0.005732,210,-0.2,-19.23,-20.25,Gibraltar,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Trading,ICO,2017-11-16 14:00:00,2017-10-19 14:00:00,28,0,0.500358,0.03485,0.8863200000000001,0.07871,100.0,604.0,0
559.0, Ecobit,ECOB,3384079,0.000256,463628,0.71,-4.89,-13.6,Malaysia,NEM,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Trading,ICO,2017-06-15 15:00:00,2017-04-09 15:00:00,21,0,0.541983,0.09712,0.04135,0.8615,100.0,604.0,0
863.0, Optimal Shelf...,OSA,1106449,0.00215,64509,-1.32,-0.5,-12.45,Virgin Islands (British),Ethereum,2018-07-03 00:00:00,2018-05-21 00:00:00,4.6,Closed,ICO,2018-08-31 00:00:00,2018-07-21 00:00:00,19,43,-0.5719,0.006,0.022000000000000002,0.971,1.0,605.0,0
732.0, Cryptopay,CPAY,1808764,0.0048200000000000005,30200,8.39,-18.28,-25.38,United Kingdom,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Trading,ICO,2017-10-30 12:00:00,2017-10-02 12:00:00,62,0,0.2604,0.09018181800000001,0.056454545,0.8536363640000001,11.0,607.0,0
1296.0, Cobinhood,COB,214727,0.00144,73345,-4.03,9.05,-1.06,Taiwan,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Trading,ICO,2017-10-22 00:00:00,2017-09-13 00:00:00,27,0,-0.3612,0.005,0.011000000000000001,0.985,1.0,608.0,0
1917.0, Cabbage,CAB,7145,3.5e-05,0,0.0,0.0,-72.2,Russia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,137,0,0.650928571,0.042142857,0.839190476,0.118619048,21.0,608.0,0
1030.0, Paragon,PRG,578000,0.002132,251,1.18,2.97,4.32,United States of America,,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Trading,ICO,2017-10-15 00:00:00,2017-09-15 00:00:00,21,0,0.318328,0.05482000000000002,0.86141,0.08384,100.0,609.0,0
132.0, Ignis,IGNIS,28839356,0.009937999999999999,2105332,-1.74,-4.13,-4.12,Netherlands,,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Trading,ICO,2017-10-21 03:00:00,2017-09-09 03:00:00,90,0,0.6163930000000001,0.04331,0.85349,0.10311,100.0,611.0,0
1379.0, UChain,UCN,156192,0.0008460000000000001,118298,3.97,4.91,7.98,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Closed,ICO,2017-12-03 00:00:00,2017-10-03 00:00:00,73,0,0.12925,0.01,0.9785,0.0115,2.0,611.0,0
626.0, Feathercoin,FTC,2587601,0.699551,20933,-1.21,-2.73,-4.38,France,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,42,0,0.9578,0.10300000000000001,0.0,0.897,1.0,613.0,0
395.0, Dropil,DROP,6484777,0.002131,278303,0.64,1.48,2.65,,,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,105,0,0.1419,0.005,0.951333333,0.043666667,3.0,614.0,0
1534.0, Obsidian,ODN,80585,0.022128000000000002,8249,0.0,-0.3,-22.81,United Kingdom,,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Trading,ICO,2017-08-19 12:00:00,2017-08-12 12:00:00,30,0,0.261485714,0.013142856999999999,0.9692857140000001,0.017714286,7.0,614.0,0
1451.0, Chronologic,DAY,115599,1.4999999999999999e-05,100,-0.13,163.44,94.44,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Trading,ICO,2017-08-29 03:00:00,2017-08-28 03:00:00,31,0,0.91675,0.02975,0.88775,0.0825,4.0,615.0,0
245.0, BQT,BQTX,22173459,0.041727999999999994,2047351,-1.03,-2.62,-6.2,United States of America,,2017-09-28 03:00:00,2017-09-28 03:00:00,2.4,Closed,ICO,2019-03-18 00:00:00,2018-09-18 00:00:00,28,0,0.504947,0.08211,0.031089999999999996,0.88684,100.0,616.0,0
1550.0, Daneel,DAN,75362,0.0005740000000000001,138,-0.13,-6.08,0.98,Estonia,Ethereum,2017-12-08 00:00:00,2017-12-04 12:00:00,4.3,Trading,ICO,2018-02-26 00:00:00,2018-01-29 12:00:00,28,3,0.555266667,0.01,0.969666667,0.020333333000000002,3.0,619.0,0
1185.0, ATN,ATN,335972,0.00041,936,-0.24,-30.02,-14.32,Czech Republic,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,6,0,0.5859,0.0,0.866,0.134,1.0,620.0,0
425.0, ChainX,PCX,5726211,0.000174,286494,-0.55,82.87,66.36,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Closed,ICO,2018-07-31 10:59:00,2018-04-30 23:00:00,28,0,0.0,0.0,0.0,0.0,0.0,620.0,0
1523.0, Alt.Estate token,ALT,83180,8.8e-05,0,0.0,0.0,88.23,Russia,Ethereum,2018-05-13 00:00:00,2018-04-30 00:00:00,4.6,Closed,ICO,2018-08-31 00:00:00,2018-06-15 00:00:00,4,13,0.762493,0.03286,0.86203,0.10505999999999999,100.0,621.0,0
